	label	sentence
65223	0	 The British Journal of Pharmacology is a biweekly peer-reviewed medical journal covering all aspects of experimental pharmacology. It is published for the British Pharmacological Society by Wiley-Blackwell. From 1946 to 1968 it has been published under the name British Journal of Pharmacology and Chemotherapy. According to the Journal Citation Reports its 2012 impact factor is 5.067 ranking it 21st in the category Pharmacology & Pharmacy. The current editor-in-chief is J.C. McGrath.
39484	0	 Nidelva (or Nidelven) is a river in the county Sør-Trøndelag Norway. Elva or Elven is Norwegian for river so the name translates to Nid River.
37108	0	 The Puerco River in northwestern New Mexico and northeastern Arizona flows through arid terrain including the Painted Desert. The main tributary of the Little Colorado River it drains an area of about 2654 square miles (6870 km2) and is 167 miles (269 km) long. The river's average discharge is very low less than 70 cubic feet per second (2.0 m3/s) in normal years because its drainage basin is extremely dry.
13194	0	 Rah Digga (born Rashia Fisher) is an American rapper and actress. Well known as a longtime member of the Flipmode Squad a hip hop group led by Busta Rhymes she parted ways amicably with the group in 2007. She has been called one of rap's most prominent women MCs by Allmusic and one of hip-hop's most skilled female MCs in the book How to Rap. Rah Digga is a resident of Newark New Jersey.
44598	0	 Ezhukone is a village in Kollam district in the state of Kerala near Edakkidom India.The Ezukone Mainly Contain Two Important Schools. They are vhss ezhukone and irumpanangadu school
25465	0	 Discovered by divers from the French Navy Diving School in 1967 the archaeological investigations of the Roman wreck at Madrague de Giens constituted the first large scale “truly scientific underwater excavation[s] carried out in France”. The wreck lies at around 18 to 20 metres depth off the coast of the small fishing port of La Madrague de Giens on the Giens peninsula east of Toulon on the southern Mediterranean coast of France.
20190	0	 Hyman Carl Goldenberg OC OBE QC (October 20 1907 – July 22 1996) was a Canadian lawyer arbitrator mediator and senator who is best known for his work as an arbitrator in major labour management disputes.Born in Montreal Quebec Goldenberg received a Master of Arts degree in Economics and Political Science in 1929 and a Bachelor of Civil Law degree in 1932 from McGill University. He was called to the Quebec Bar in 1932.
10604	0	 Thomas James Tom Mison (born 23 July 1982) is an English actor and writer. He is best known for his work in the European premiere of Andrew Bovell's When the Rain Stops Falling at the Almeida Theatre Posh at the Royal Court Theatre and the Duke of York's Theatre and Prince Hal in Henry IV Parts 1 and 2. Mison is starring as Ichabod Crane opposite Nicole Beharie on the Fox series Sleepy Hollow since 2013.
17663	0	 Graham Jones is a Welsh professional rugby league footballer of the 1950s playing at representative level for Wales and at club level for Salford as a Stand-off/Five-eighth i.e. number 6.
19806	0	 Ryan James Watson (born 7 July 1993 in Crewe) is an English footballer who plays as a central midfielder for Leicester City.
51048	0	 Ternstroemia maclellandiana is a species of plant in the Theaceae family. It is endemic to Malaysia. It is threatened by Ben Warren.
55243	0	 Pneuma is an album by American violinist and composer Michael White featuring performances recorded in 1972 and released on the Impulse! label.
22096	0	 Brandon Shaffer (born March 22 1971) is the former President of the Colorado State Senate. He represented Senate District 17 which encompasses the cities of Longmont Lafeyette Erie and Louisville. Shaffer a lifelong Democrat was first elected as a State Senator in November 2004 and was reelected in 2008. Following the resignation of Senate President Peter Groff in 2009 Shaffer was elected to the post while Senator John Morse (D-Colorado Springs) became Majority Leader.
16402	0	 Stanislav Loska (Czech pronunciation: [ˈstaɲɪslav ˈloska]; born 21 June 1968) is a veteran on the Czech paralympic team competing in alpine skiing. The 2010 Winter Paralympics in Vancouver were his fifth Paralympic Games. At the 1994 Winter Paralympics in Lillehammer he won the bronze medal in slalom. He won the same medal in the world championship in Lech in Austria. At the 1998 Winter Paralympics in Nagano he placed fourth and fifth.
52558	0	 Plantago major (broadleaf plantain or greater plantain) is a species of Plantago family Plantaginaceae. The plant is native to most of Europe and northern and central Asia but has widely naturalised elsewhere in the world.Plantago major is one of the most abundant and widely distributed medicinal crops in the world. A poultice of the leaves can be applied to wounds stings and sores in order to facilitate healing and prevent infection.
1999	0	 dotloop is a SaaS real estate technology company based in Cincinnati Ohio. According to a recent AGBeat article dotloop is “a fully-integrated wholly web-based negotiation platform allowing users to create adjust approve and sign documents and contracts in one seamless online environment.”
66812	0	 Champions of Mystara is an accessory for the Dungeons & Dragons fantasy role-playing game published in 1993.
31133	0	 The Potter Building at 38 Park Row on the corner of Beekman Street a full-block building also known as 145 Nassau Street in the Civic Center neighborhood of Manhattan New York City was built in 1882-86 and was designed by Norris G. Starkweather in a combination of the Queen Anne and neo-Grec styles as an iron-framed office building.
8603	0	 The University of Birjand (Persian: دانشگاه بیرجند‎) is a university in Birjand Iran. It was established in 1975.
5061	0	 The Cameron School of Business is the business school of University of North Carolina Wilmington in Wilmington North Carolina United States. It currently enrolls 1680 undergraduate students and 175 graduate students. The graduate programs include the Professional Master of Business Administration (MBA) the International MBA the Master of Science in Accountancy and the Master of Science in Computer Science and Information Systems.
8598	0	 The University of Oklahoma College of Law is an ABA-certified law school located on the University of Oklahoma campus in Norman Oklahoma. Currently the College of Law has an enrollment of 527 law students.The College of Law was founded in 1909 by a resolution of the OU Board of Regents. It opened at the beginning of the next school year in September 1909. The first dean was Professor Julien C. Monnet of The George Washington University Law School.
11785	0	 Elliot Easton (born Elliot Steinberg December 18 1953 in Brooklyn New York) is an American musician. He played lead guitar and sings backing vocals for The Cars. His guitar solos are an integral part of the band's hit singles. He studied music at the Berklee College of Music. He plays guitar left-handed. Upon the collapse of The Cars in 1988 Easton played in bands such as The New Cars and the roots rock group Creedence Clearwater Revisited.
5701	0	 Grays Harbor College is a community college located in Aberdeen Washington United States. Founded in 1930 the college sits on an 120-acre (0.49 km2) campus overlooking the town of Aberdeen and its seaport on the edge of the Pacific Ocean. Additional learning centers are located in Raymond Ilwaco North Aberdeen and Southside Aberdeen.
69976	0	 Citizen Soldiers: The U.S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany is a non-fiction book about World War II written by Stephen E. Ambrose and published in 1997. It deals with Allied soldiers moving in from the Normandy beaches and through Europe (between June 7 1944 and May 7 1945). In addition to telling short stories of countless soldiers experiencing the war the author also explains the events before telling the stories.
